Parameters => idle_timeout: [5, 400]; sleep_timeout: [5; 400]; step: 5
distribution;timeoutIdle;timeoutSleep;timeOverhead;energyOverhead
uniform_1_100;40;285;0.057800;0.057800
uniform_1_100;40;290;0.057800;0.057800
uniform_1_100;40;295;0.057800;0.057800
uniform_1_100;40;300;0.057800;0.057800
uniform_1_100;40;305;0.057800;0.057800
uniform_1_100;40;310;0.057800;0.057800
uniform_1_100;40;315;0.057800;0.057800
uniform_1_100;40;320;0.057800;0.057800
uniform_1_100;40;325;0.057800;0.057800
uniform_1_100;40;330;0.057800;0.057800
uniform_1_100;40;335;0.057800;0.057800
uniform_1_100;40;340;0.057800;0.057800
uniform_1_100;40;345;0.057800;0.057800
uniform_1_100;40;350;0.057800;0.057800
uniform_1_100;40;355;0.057800;0.057800
uniform_1_100;40;360;0.057800;0.057800
uniform_1_100;40;365;0.057800;0.057800
uniform_1_100;40;370;0.057800;0.057800
uniform_1_100;40;375;0.057800;0.057800
uniform_1_100;40;380;0.057800;0.057800
uniform_1_100;40;385;0.057800;0.057800
uniform_1_100;40;390;0.057800;0.057800
uniform_1_100;40;395;0.057800;0.057800
uniform_1_100;40;400;0.057800;0.057800
uniform_1_100;45;5;0.652350;0.148980
uniform_1_100;45;10;0.592100;0.139340
uniform_1_100;45;15;0.541350;0.131220
uniform_1_100;45;20;0.471100;0.119980
uniform_1_100;45;25;0.403100;0.109100
uniform_1_100;45;30;0.340100;0.099020
uniform_1_100;45;35;0.275100;0.088620
uniform_1_100;45;40;0.210850;0.078340
uniform_1_100;45;45;0.146100;0.067980
uniform_1_100;45;50;0.090600;0.059100
uniform_1_100;45;55;0.053100;0.053100
uniform_1_100;45;60;0.053100;0.053100
uniform_1_100;45;65;0.053100;0.053100
uniform_1_100;45;70;0.053100;0.053100
uniform_1_100;45;75;0.053100;0.053100
uniform_1_100;45;80;0.053100;0.053100
uniform_1_100;45;85;0.053100;0.053100
uniform_1_100;45;90;0.053100;0.053100
uniform_1_100;45;95;0.053100;0.053100
uniform_1_100;45;100;0.053100;0.053100
uniform_1_100;45;105;0.053100;0.053100
uniform_1_100;45;110;0.053100;0.053100
uniform_1_100;45;115;0.053100;0.053100
uniform_1_100;45;120;0.053100;0.053100
uniform_1_100;45;125;0.053100;0.053100
uniform_1_100;45;130;0.053100;0.053100
uniform_1_100;45;135;0.053100;0.053100
uniform_1_100;45;140;0.053100;0.053100
uniform_1_100;45;145;0.053100;0.053100
uniform_1_100;45;150;0.053100;0.053100
uniform_1_100;45;155;0.053100;0.053100
uniform_1_100;45;160;0.053100;0.053100
uniform_1_100;45;165;0.053100;0.053100
uniform_1_100;45;170;0.053100;0.053100
uniform_1_100;45;175;0.053100;0.053100
uniform_1_100;45;180;0.053100;0.053100
uniform_1_100;45;185;0.053100;0.053100
uniform_1_100;45;190;0.053100;0.053100
uniform_1_100;45;195;0.053100;0.053100
uniform_1_100;45;200;0.053100;0.053100
uniform_1_100;45;205;0.053100;0.053100
uniform_1_100;45;210;0.053100;0.053100
uniform_1_100;45;215;0.053100;0.053100
uniform_1_100;45;220;0.053100;0.053100
uniform_1_100;45;225;0.053100;0.053100
uniform_1_100;45;230;0.053100;0.053100
uniform_1_100;45;235;0.053100;0.053100
uniform_1_100;45;240;0.053100;0.053100
uniform_1_100;45;245;0.053100;0.053100
uniform_1_100;45;250;0.053100;0.053100
uniform_1_100;45;255;0.053100;0.053100
uniform_1_100;45;260;0.053100;0.053100
uniform_1_100;45;265;0.053100;0.053100
uniform_1_100;45;270;0.053100;0.053100
uniform_1_100;45;275;0.053100;0.053100
uniform_1_100;45;280;0.053100;0.053100
uniform_1_100;45;285;0.053100;0.053100
uniform_1_100;45;290;0.053100;0.053100
uniform_1_100;45;295;0.053100;0.053100
uniform_1_100;45;300;0.053100;0.053100
uniform_1_100;45;305;0.053100;0.053100
uniform_1_100;45;310;0.053100;0.053100
uniform_1_100;45;315;0.053100;0.053100
uniform_1_100;45;320;0.053100;0.053100
uniform_1_100;45;325;0.053100;0.053100
uniform_1_100;45;330;0.053100;0.053100
uniform_1_100;45;335;0.053100;0.053100
uniform_1_100;45;340;0.053100;0.053100
uniform_1_100;45;345;0.053100;0.053100
uniform_1_100;45;350;0.053100;0.053100
uniform_1_100;45;355;0.053100;0.053100
uniform_1_100;45;360;0.053100;0.053100
uniform_1_100;45;365;0.053100;0.053100
uniform_1_100;45;370;0.053100;0.053100
uniform_1_100;45;375;0.053100;0.053100
uniform_1_100;45;380;0.053100;0.053100
uniform_1_100;45;385;0.053100;0.053100
uniform_1_100;45;390;0.053100;0.053100
uniform_1_100;45;395;0.053100;0.053100
uniform_1_100;45;400;0.053100;0.053100
uniform_1_100;50;5;0.586940;0.134180
uniform_1_100;50;10;0.536190;0.126060
uniform_1_100;50;15;0.465940;0.114820
uniform_1_100;50;20;0.397940;0.103940
uniform_1_100;50;25;0.334940;0.093860
uniform_1_100;50;30;0.269940;0.083460
uniform_1_100;50;35;0.205690;0.073180
uniform_1_100;50;40;0.140940;0.062820
uniform_1_100;50;45;0.085440;0.053940
uniform_1_100;50;50;0.047940;0.047940
uniform_1_100;50;55;0.047940;0.047940
uniform_1_100;50;60;0.047940;0.047940
uniform_1_100;50;65;0.047940;0.047940
uniform_1_100;50;70;0.047940;0.047940
uniform_1_100;50;75;0.047940;0.047940
uniform_1_100;50;80;0.047940;0.047940
uniform_1_100;50;85;0.047940;0.047940
uniform_1_100;50;90;0.047940;0.047940
uniform_1_100;50;95;0.047940;0.047940
uniform_1_100;50;100;0.047940;0.047940
uniform_1_100;50;105;0.047940;0.047940
uniform_1_100;50;110;0.047940;0.047940
uniform_1_100;50;115;0.047940;0.047940
uniform_1_100;50;120;0.047940;0.047940
uniform_1_100;50;125;0.047940;0.047940
uniform_1_100;50;130;0.047940;0.047940
uniform_1_100;50;135;0.047940;0.047940
uniform_1_100;50;140;0.047940;0.047940
uniform_1_100;50;145;0.047940;0.047940
uniform_1_100;50;150;0.047940;0.047940
uniform_1_100;50;155;0.047940;0.047940
uniform_1_100;50;160;0.047940;0.047940
uniform_1_100;50;165;0.047940;0.047940
uniform_1_100;50;170;0.047940;0.047940
uniform_1_100;50;175;0.047940;0.047940
uniform_1_100;50;180;0.047940;0.047940
uniform_1_100;50;185;0.047940;0.047940
uniform_1_100;50;190;0.047940;0.047940
uniform_1_100;50;195;0.047940;0.047940
uniform_1_100;50;200;0.047940;0.047940
uniform_1_100;50;205;0.047940;0.047940
uniform_1_100;50;210;0.047940;0.047940
uniform_1_100;50;215;0.047940;0.047940
uniform_1_100;50;220;0.047940;0.047940
uniform_1_100;50;225;0.047940;0.047940
uniform_1_100;50;230;0.047940;0.047940
uniform_1_100;50;235;0.047940;0.047940
uniform_1_100;50;240;0.047940;0.047940
uniform_1_100;50;245;0.047940;0.047940
uniform_1_100;50;250;0.047940;0.047940
uniform_1_100;50;255;0.047940;0.047940
uniform_1_100;50;260;0.047940;0.047940
uniform_1_100;50;265;0.047940;0.047940
uniform_1_100;50;270;0.047940;0.047940
uniform_1_100;50;275;0.047940;0.047940
uniform_1_100;50;280;0.047940;0.047940
uniform_1_100;50;285;0.047940;0.047940
uniform_1_100;50;290;0.047940;0.047940
uniform_1_100;50;295;0.047940;0.047940
uniform_1_100;50;300;0.047940;0.047940
uniform_1_100;50;305;0.047940;0.047940
uniform_1_100;50;310;0.047940;0.047940
uniform_1_100;50;315;0.047940;0.047940
uniform_1_100;50;320;0.047940;0.047940
uniform_1_100;50;325;0.047940;0.047940
uniform_1_100;50;330;0.047940;0.047940
uniform_1_100;50;335;0.047940;0.047940
uniform_1_100;50;340;0.047940;0.047940
uniform_1_100;50;345;0.047940;0.047940
uniform_1_100;50;350;0.047940;0.047940
uniform_1_100;50;355;0.047940;0.047940
uniform_1_100;50;360;0.047940;0.047940
uniform_1_100;50;365;0.047940;0.047940
uniform_1_100;50;370;0.047940;0.047940
uniform_1_100;50;375;0.047940;0.047940
uniform_1_100;50;380;0.047940;0.047940
uniform_1_100;50;385;0.047940;0.047940
uniform_1_100;50;390;0.047940;0.047940
uniform_1_100;50;395;0.047940;0.047940
uniform_1_100;50;400;0.047940;0.047940
uniform_1_100;55;5;0.531370;0.121240
uniform_1_100;55;10;0.461120;0.110000
uniform_1_100;55;15;0.393120;0.099120
uniform_1_100;55;20;0.330120;0.089040
uniform_1_100;55;25;0.265120;0.078640
uniform_1_100;55;30;0.200870;0.068360
uniform_1_100;55;35;0.136120;0.058000
uniform_1_100;55;40;0.080620;0.049120
uniform_1_100;55;45;0.043120;0.043120
uniform_1_100;55;50;0.043120;0.043120
uniform_1_100;55;55;0.043120;0.043120
uniform_1_100;55;60;0.043120;0.043120
uniform_1_100;55;65;0.043120;0.043120
uniform_1_100;55;70;0.043120;0.043120
uniform_1_100;55;75;0.043120;0.043120
uniform_1_100;55;80;0.043120;0.043120
uniform_1_100;55;85;0.043120;0.043120
uniform_1_100;55;90;0.043120;0.043120
uniform_1_100;55;95;0.043120;0.043120
uniform_1_100;55;100;0.043120;0.043120
uniform_1_100;55;105;0.043120;0.043120
uniform_1_100;55;110;0.043120;0.043120
uniform_1_100;55;115;0.043120;0.043120
uniform_1_100;55;120;0.043120;0.043120
uniform_1_100;55;125;0.043120;0.043120
uniform_1_100;55;130;0.043120;0.043120
uniform_1_100;55;135;0.043120;0.043120
uniform_1_100;55;140;0.043120;0.043120
uniform_1_100;55;145;0.043120;0.043120
uniform_1_100;55;150;0.043120;0.043120
uniform_1_100;55;155;0.043120;0.043120
uniform_1_100;55;160;0.043120;0.043120
uniform_1_100;55;165;0.043120;0.043120
uniform_1_100;55;170;0.043120;0.043120
uniform_1_100;55;175;0.043120;0.043120
uniform_1_100;55;180;0.043120;0.043120
uniform_1_100;55;185;0.043120;0.043120
uniform_1_100;55;190;0.043120;0.043120
uniform_1_100;55;195;0.043120;0.043120
uniform_1_100;55;200;0.043120;0.043120
uniform_1_100;55;205;0.043120;0.043120
uniform_1_100;55;210;0.043120;0.043120
uniform_1_100;55;215;0.043120;0.043120
uniform_1_100;55;220;0.043120;0.043120
uniform_1_100;55;225;0.043120;0.043120
uniform_1_100;55;230;0.043120;0.043120
uniform_1_100;55;235;0.043120;0.043120
uniform_1_100;55;240;0.043120;0.043120
uniform_1_100;55;245;0.043120;0.043120
uniform_1_100;55;250;0.043120;0.043120
uniform_1_100;55;255;0.043120;0.043120
uniform_1_100;55;260;0.043120;0.043120
uniform_1_100;55;265;0.043120;0.043120
uniform_1_100;55;270;0.043120;0.043120
uniform_1_100;55;275;0.043120;0.043120
uniform_1_100;55;280;0.043120;0.043120
uniform_1_100;55;285;0.043120;0.043120
uniform_1_100;55;290;0.043120;0.043120
uniform_1_100;55;295;0.043120;0.043120
uniform_1_100;55;300;0.043120;0.043120
uniform_1_100;55;305;0.043120;0.043120
uniform_1_100;55;310;0.043120;0.043120
uniform_1_100;55;315;0.043120;0.043120
uniform_1_100;55;320;0.043120;0.043120
uniform_1_100;55;325;0.043120;0.043120
uniform_1_100;55;330;0.043120;0.043120
uniform_1_100;55;335;0.043120;0.043120
uniform_1_100;55;340;0.043120;0.043120
uniform_1_100;55;345;0.043120;0.043120
uniform_1_100;55;350;0.043120;0.043120
uniform_1_100;55;355;0.043120;0.043120
uniform_1_100;55;360;0.043120;0.043120
uniform_1_100;55;365;0.043120;0.043120
uniform_1_100;55;370;0.043120;0.043120
uniform_1_100;55;375;0.043120;0.043120
uniform_1_100;55;380;0.043120;0.043120
uniform_1_100;55;385;0.043120;0.043120
uniform_1_100;55;390;0.043120;0.043120
uniform_1_100;55;395;0.043120;0.043120
uniform_1_100;55;400;0.043120;0.043120
uniform_1_100;60;5;0.457060;0.105940
uniform_1_100;60;10;0.389060;0.095060
uniform_1_100;60;15;0.326060;0.084980
uniform_1_100;60;20;0.261060;0.074580
uniform_1_100;60;25;0.196810;0.064300
uniform_1_100;60;30;0.132060;0.053940
uniform_1_100;60;35;0.076560;0.045060
uniform_1_100;60;40;0.039060;0.039060
uniform_1_100;60;45;0.039060;0.039060
uniform_1_100;60;50;0.039060;0.039060
uniform_1_100;60;55;0.039060;0.039060
uniform_1_100;60;60;0.039060;0.039060
uniform_1_100;60;65;0.039060;0.039060
uniform_1_100;60;70;0.039060;0.039060
uniform_1_100;60;75;0.039060;0.039060
uniform_1_100;60;80;0.039060;0.039060
uniform_1_100;60;85;0.039060;0.039060
uniform_1_100;60;90;0.039060;0.039060
uniform_1_100;60;95;0.039060;0.039060
uniform_1_100;60;100;0.039060;0.039060
uniform_1_100;60;105;0.039060;0.039060
uniform_1_100;60;110;0.039060;0.039060
uniform_1_100;60;115;0.039060;0.039060
uniform_1_100;60;120;0.039060;0.039060
uniform_1_100;60;125;0.039060;0.039060
uniform_1_100;60;130;0.039060;0.039060
uniform_1_100;60;135;0.039060;0.039060
uniform_1_100;60;140;0.039060;0.039060
uniform_1_100;60;145;0.039060;0.039060
uniform_1_100;60;150;0.039060;0.039060
uniform_1_100;60;155;0.039060;0.039060
uniform_1_100;60;160;0.039060;0.039060
uniform_1_100;60;165;0.039060;0.039060
uniform_1_100;60;170;0.039060;0.039060
uniform_1_100;60;175;0.039060;0.039060
uniform_1_100;60;180;0.039060;0.039060
uniform_1_100;60;185;0.039060;0.039060
uniform_1_100;60;190;0.039060;0.039060
uniform_1_100;60;195;0.039060;0.039060
uniform_1_100;60;200;0.039060;0.039060
uniform_1_100;60;205;0.039060;0.039060
uniform_1_100;60;210;0.039060;0.039060
uniform_1_100;60;215;0.039060;0.039060
uniform_1_100;60;220;0.039060;0.039060
uniform_1_100;60;225;0.039060;0.039060
uniform_1_100;60;230;0.039060;0.039060
uniform_1_100;60;235;0.039060;0.039060
uniform_1_100;60;240;0.039060;0.039060
uniform_1_100;60;245;0.039060;0.039060
uniform_1_100;60;250;0.039060;0.039060
uniform_1_100;60;255;0.039060;0.039060
uniform_1_100;60;260;0.039060;0.039060
uniform_1_100;60;265;0.039060;0.039060
uniform_1_100;60;270;0.039060;0.039060
uniform_1_100;60;275;0.039060;0.039060
uniform_1_100;60;280;0.039060;0.039060
uniform_1_100;60;285;0.039060;0.039060
uniform_1_100;60;290;0.039060;0.039060
uniform_1_100;60;295;0.039060;0.039060
uniform_1_100;60;300;0.039060;0.039060
uniform_1_100;60;305;0.039060;0.039060
uniform_1_100;60;310;0.039060;0.039060
uniform_1_100;60;315;0.039060;0.039060
uniform_1_100;60;320;0.039060;0.039060
uniform_1_100;60;325;0.039060;0.039060
uniform_1_100;60;330;0.039060;0.039060
uniform_1_100;60;335;0.039060;0.039060
uniform_1_100;60;340;0.039060;0.039060
uniform_1_100;60;345;0.039060;0.039060
uniform_1_100;60;350;0.039060;0.039060
uniform_1_100;60;355;0.039060;0.039060
uniform_1_100;60;360;0.039060;0.039060
uniform_1_100;60;365;0.039060;0.039060
uniform_1_100;60;370;0.039060;0.039060
uniform_1_100;60;375;0.039060;0.039060
uniform_1_100;60;380;0.039060;0.039060
uniform_1_100;60;385;0.039060;0.039060
uniform_1_100;60;390;0.039060;0.039060
uniform_1_100;60;395;0.039060;0.039060
uniform_1_100;60;400;0.039060;0.039060
uniform_1_100;65;5;0.383440;0.089440
uniform_1_100;65;10;0.320440;0.079360
uniform_1_100;65;15;0.255440;0.068960
uniform_1_100;65;20;0.191190;0.058680
uniform_1_100;65;25;0.126440;0.048320
uniform_1_100;65;30;0.070940;0.039440
uniform_1_100;65;35;0.033440;0.033440
uniform_1_100;65;40;0.033440;0.033440
uniform_1_100;65;45;0.033440;0.033440
uniform_1_100;65;50;0.033440;0.033440
uniform_1_100;65;55;0.033440;0.033440
uniform_1_100;65;60;0.033440;0.033440
uniform_1_100;65;65;0.033440;0.033440
uniform_1_100;65;70;0.033440;0.033440
uniform_1_100;65;75;0.033440;0.033440
uniform_1_100;65;80;0.033440;0.033440
uniform_1_100;65;85;0.033440;0.033440
uniform_1_100;65;90;0.033440;0.033440
uniform_1_100;65;95;0.033440;0.033440
uniform_1_100;65;100;0.033440;0.033440
uniform_1_100;65;105;0.033440;0.033440
uniform_1_100;65;110;0.033440;0.033440
uniform_1_100;65;115;0.033440;0.033440
uniform_1_100;65;120;0.033440;0.033440
uniform_1_100;65;125;0.033440;0.033440
uniform_1_100;65;130;0.033440;0.033440
uniform_1_100;65;135;0.033440;0.033440
uniform_1_100;65;140;0.033440;0.033440
uniform_1_100;65;145;0.033440;0.033440
uniform_1_100;65;150;0.033440;0.033440
uniform_1_100;65;155;0.033440;0.033440
uniform_1_100;65;160;0.033440;0.033440
uniform_1_100;65;165;0.033440;0.033440
uniform_1_100;65;170;0.033440;0.033440
uniform_1_100;65;175;0.033440;0.033440
uniform_1_100;65;180;0.033440;0.033440
uniform_1_100;65;185;0.033440;0.033440
uniform_1_100;65;190;0.033440;0.033440
uniform_1_100;65;195;0.033440;0.033440
uniform_1_100;65;200;0.033440;0.033440
uniform_1_100;65;205;0.033440;0.033440
uniform_1_100;65;210;0.033440;0.033440
uniform_1_100;65;215;0.033440;0.033440
uniform_1_100;65;220;0.033440;0.033440
uniform_1_100;65;225;0.033440;0.033440
uniform_1_100;65;230;0.033440;0.033440
uniform_1_100;65;235;0.033440;0.033440
uniform_1_100;65;240;0.033440;0.033440
uniform_1_100;65;245;0.033440;0.033440
uniform_1_100;65;250;0.033440;0.033440
uniform_1_100;65;255;0.033440;0.033440
uniform_1_100;65;260;0.033440;0.033440
uniform_1_100;65;265;0.033440;0.033440
uniform_1_100;65;270;0.033440;0.033440
uniform_1_100;65;275;0.033440;0.033440
uniform_1_100;65;280;0.033440;0.033440
uniform_1_100;65;285;0.033440;0.033440
uniform_1_100;65;290;0.033440;0.033440
uniform_1_100;65;295;0.033440;0.033440
uniform_1_100;65;300;0.033440;0.033440
uniform_1_100;65;305;0.033440;0.033440
uniform_1_100;65;310;0.033440;0.033440
uniform_1_100;65;315;0.033440;0.033440
uniform_1_100;65;320;0.033440;0.033440
uniform_1_100;65;325;0.033440;0.033440
uniform_1_100;65;330;0.033440;0.033440
uniform_1_100;65;335;0.033440;0.033440
uniform_1_100;65;340;0.033440;0.033440
uniform_1_100;65;345;0.033440;0.033440
uniform_1_100;65;350;0.033440;0.033440
uniform_1_100;65;355;0.033440;0.033440
uniform_1_100;65;360;0.033440;0.033440
uniform_1_100;65;365;0.033440;0.033440
uniform_1_100;65;370;0.033440;0.033440
uniform_1_100;65;375;0.033440;0.033440
uniform_1_100;65;380;0.033440;0.033440
uniform_1_100;65;385;0.033440;0.033440
uniform_1_100;65;390;0.033440;0.033440
uniform_1_100;65;395;0.033440;0.033440
uniform_1_100;65;400;0.033440;0.033440
uniform_1_100;70;5;0.315000;0.073920
uniform_1_100;70;10;0.250000;0.063520
uniform_1_100;70;15;0.185750;0.053240
uniform_1_100;70;20;0.121000;0.042880
uniform_1_100;70;25;0.065500;0.034000
uniform_1_100;70;30;0.028000;0.028000
uniform_1_100;70;35;0.028000;0.028000
uniform_1_100;70;40;0.028000;0.028000
uniform_1_100;70;45;0.028000;0.028000
uniform_1_100;70;50;0.028000;0.028000
uniform_1_100;70;55;0.028000;0.028000
uniform_1_100;70;60;0.028000;0.028000
uniform_1_100;70;65;0.028000;0.028000
uniform_1_100;70;70;0.028000;0.028000
uniform_1_100;70;75;0.028000;0.028000
uniform_1_100;70;80;0.028000;0.028000
uniform_1_100;70;85;0.028000;0.028000
uniform_1_100;70;90;0.028000;0.028000
uniform_1_100;70;95;0.028000;0.028000
uniform_1_100;70;100;0.028000;0.028000
uniform_1_100;70;105;0.028000;0.028000
uniform_1_100;70;110;0.028000;0.028000
uniform_1_100;70;115;0.028000;0.028000
uniform_1_100;70;120;0.028000;0.028000
uniform_1_100;70;125;0.028000;0.028000
uniform_1_100;70;130;0.028000;0.028000
uniform_1_100;70;135;0.028000;0.028000
uniform_1_100;70;140;0.028000;0.028000
uniform_1_100;70;145;0.028000;0.028000
uniform_1_100;70;150;0.028000;0.028000
uniform_1_100;70;155;0.028000;0.028000
uniform_1_100;70;160;0.028000;0.028000
uniform_1_100;70;165;0.028000;0.028000
uniform_1_100;70;170;0.028000;0.028000
uniform_1_100;70;175;0.028000;0.028000
uniform_1_100;70;180;0.028000;0.028000
uniform_1_100;70;185;0.028000;0.028000
uniform_1_100;70;190;0.028000;0.028000
uniform_1_100;70;195;0.028000;0.028000
uniform_1_100;70;200;0.028000;0.028000
uniform_1_100;70;205;0.028000;0.028000
uniform_1_100;70;210;0.028000;0.028000
uniform_1_100;70;215;0.028000;0.028000
uniform_1_100;70;220;0.028000;0.028000
uniform_1_100;70;225;0.028000;0.028000
uniform_1_100;70;230;0.028000;0.028000
uniform_1_100;70;235;0.028000;0.028000
uniform_1_100;70;240;0.028000;0.028000
uniform_1_100;70;245;0.028000;0.028000
uniform_1_100;70;250;0.028000;0.028000
uniform_1_100;70;255;0.028000;0.028000
uniform_1_100;70;260;0.028000;0.028000
uniform_1_100;70;265;0.028000;0.028000
uniform_1_100;70;270;0.028000;0.028000
uniform_1_100;70;275;0.028000;0.028000
uniform_1_100;70;280;0.028000;0.028000
uniform_1_100;70;285;0.028000;0.028000
uniform_1_100;70;290;0.028000;0.028000
uniform_1_100;70;295;0.028000;0.028000
uniform_1_100;70;300;0.028000;0.028000
uniform_1_100;70;305;0.028000;0.028000
uniform_1_100;70;310;0.028000;0.028000
uniform_1_100;70;315;0.028000;0.028000
uniform_1_100;70;320;0.028000;0.028000
uniform_1_100;70;325;0.028000;0.028000
uniform_1_100;70;330;0.028000;0.028000
uniform_1_100;70;335;0.028000;0.028000
uniform_1_100;70;340;0.028000;0.028000
uniform_1_100;70;345;0.028000;0.028000
uniform_1_100;70;350;0.028000;0.028000
uniform_1_100;70;355;0.028000;0.028000
uniform_1_100;70;360;0.028000;0.028000
uniform_1_100;70;365;0.028000;0.028000
uniform_1_100;70;370;0.028000;0.028000
uniform_1_100;70;375;0.028000;0.028000
uniform_1_100;70;380;0.028000;0.028000
uniform_1_100;70;385;0.028000;0.028000
uniform_1_100;70;390;0.028000;0.028000
uniform_1_100;70;395;0.028000;0.028000
uniform_1_100;70;400;0.028000;0.028000
uniform_1_100;75;5;0.244960;0.058480
uniform_1_100;75;10;0.180710;0.048200
uniform_1_100;75;15;0.115960;0.037840
uniform_1_100;75;20;0.060460;0.028960
uniform_1_100;75;25;0.022960;0.022960
uniform_1_100;75;30;0.022960;0.022960
uniform_1_100;75;35;0.022960;0.022960
uniform_1_100;75;40;0.022960;0.022960
uniform_1_100;75;45;0.022960;0.022960
uniform_1_100;75;50;0.022960;0.022960
uniform_1_100;75;55;0.022960;0.022960
uniform_1_100;75;60;0.022960;0.022960
uniform_1_100;75;65;0.022960;0.022960
uniform_1_100;75;70;0.022960;0.022960
uniform_1_100;75;75;0.022960;0.022960
uniform_1_100;75;80;0.022960;0.022960
uniform_1_100;75;85;0.022960;0.022960
uniform_1_100;75;90;0.022960;0.022960
uniform_1_100;75;95;0.022960;0.022960
uniform_1_100;75;100;0.022960;0.022960
uniform_1_100;75;105;0.022960;0.022960
uniform_1_100;75;110;0.022960;0.022960
uniform_1_100;75;115;0.022960;0.022960
uniform_1_100;75;120;0.022960;0.022960
uniform_1_100;75;125;0.022960;0.022960
uniform_1_100;75;130;0.022960;0.022960
uniform_1_100;75;135;0.022960;0.022960
uniform_1_100;75;140;0.022960;0.022960
uniform_1_100;75;145;0.022960;0.022960
uniform_1_100;75;150;0.022960;0.022960
uniform_1_100;75;155;0.022960;0.022960
uniform_1_100;75;160;0.022960;0.022960
uniform_1_100;75;165;0.022960;0.022960
uniform_1_100;75;170;0.022960;0.022960
uniform_1_100;75;175;0.022960;0.022960
uniform_1_100;75;180;0.022960;0.022960
uniform_1_100;75;185;0.022960;0.022960
uniform_1_100;75;190;0.022960;0.022960
uniform_1_100;75;195;0.022960;0.022960
uniform_1_100;75;200;0.022960;0.022960
uniform_1_100;75;205;0.022960;0.022960
