Parameters => idle_timeout: [5, 400]; sleep_timeout: [5; 400]; step: 5
distribution;timeoutIdle;timeoutSleep;timeOverhead;energyOverhead
exp;155;200;0.005390;0.004760
exp;155;205;0.005390;0.004760
exp;155;210;0.005140;0.004720
exp;155;215;0.005140;0.004720
exp;155;220;0.005140;0.004720
exp;155;225;0.004890;0.004680
exp;155;230;0.004890;0.004680
exp;155;235;0.004890;0.004680
exp;155;240;0.004890;0.004680
exp;155;245;0.004890;0.004680
exp;155;250;0.004890;0.004680
exp;155;255;0.004640;0.004640
exp;155;260;0.004640;0.004640
exp;155;265;0.004640;0.004640
exp;155;270;0.004640;0.004640
exp;155;275;0.004640;0.004640
exp;155;280;0.004640;0.004640
exp;155;285;0.004640;0.004640
exp;155;290;0.004640;0.004640
exp;155;295;0.004640;0.004640
exp;155;300;0.004640;0.004640
exp;155;305;0.004640;0.004640
exp;155;310;0.004640;0.004640
exp;155;315;0.004640;0.004640
exp;155;320;0.004640;0.004640
exp;155;325;0.004640;0.004640
exp;155;330;0.004640;0.004640
exp;155;335;0.004640;0.004640
exp;155;340;0.004640;0.004640
exp;155;345;0.004640;0.004640
exp;155;350;0.004640;0.004640
exp;155;355;0.004640;0.004640
exp;155;360;0.004640;0.004640
exp;155;365;0.004640;0.004640
exp;155;370;0.004640;0.004640
exp;155;375;0.004640;0.004640
exp;155;380;0.004640;0.004640
exp;155;385;0.004640;0.004640
exp;155;390;0.004640;0.004640
exp;155;395;0.004640;0.004640
exp;155;400;0.004640;0.004640
exp;160;5;0.054840;0.012420
exp;160;10;0.051590;0.011900
exp;160;15;0.046590;0.011100
exp;160;20;0.041090;0.010220
exp;160;25;0.037090;0.009580
exp;160;30;0.033590;0.009020
exp;160;35;0.032840;0.008900
exp;160;40;0.031840;0.008740
exp;160;45;0.030090;0.008460
exp;160;50;0.028090;0.008140
exp;160;55;0.025590;0.007740
exp;160;60;0.022840;0.007300
exp;160;65;0.021340;0.007060
exp;160;70;0.020090;0.006860
exp;160;75;0.019340;0.006740
exp;160;80;0.018340;0.006580
exp;160;85;0.017340;0.006420
exp;160;90;0.016340;0.006260
exp;160;95;0.014590;0.005980
exp;160;100;0.013840;0.005860
exp;160;105;0.013090;0.005740
exp;160;110;0.012590;0.005660
exp;160;115;0.011840;0.005540
exp;160;120;0.010090;0.005260
exp;160;125;0.009840;0.005220
exp;160;130;0.009590;0.005180
exp;160;135;0.008590;0.005020
exp;160;140;0.008340;0.004980
exp;160;145;0.008340;0.004980
exp;160;150;0.007340;0.004820
exp;160;155;0.006590;0.004700
exp;160;160;0.005840;0.004580
exp;160;165;0.005590;0.004540
exp;160;170;0.005340;0.004500
exp;160;175;0.005340;0.004500
exp;160;180;0.005340;0.004500
exp;160;185;0.005340;0.004500
exp;160;190;0.005340;0.004500
exp;160;195;0.005090;0.004460
exp;160;200;0.005090;0.004460
exp;160;205;0.004840;0.004420
exp;160;210;0.004840;0.004420
exp;160;215;0.004840;0.004420
exp;160;220;0.004590;0.004380
exp;160;225;0.004590;0.004380
exp;160;230;0.004590;0.004380
exp;160;235;0.004590;0.004380
exp;160;240;0.004590;0.004380
exp;160;245;0.004590;0.004380
exp;160;250;0.004340;0.004340
exp;160;255;0.004340;0.004340
exp;160;260;0.004340;0.004340
exp;160;265;0.004340;0.004340
exp;160;270;0.004340;0.004340
exp;160;275;0.004340;0.004340
exp;160;280;0.004340;0.004340
exp;160;285;0.004340;0.004340
exp;160;290;0.004340;0.004340
exp;160;295;0.004340;0.004340
exp;160;300;0.004340;0.004340
exp;160;305;0.004340;0.004340
exp;160;310;0.004340;0.004340
exp;160;315;0.004340;0.004340
exp;160;320;0.004340;0.004340
exp;160;325;0.004340;0.004340
exp;160;330;0.004340;0.004340
exp;160;335;0.004340;0.004340
exp;160;340;0.004340;0.004340
exp;160;345;0.004340;0.004340
exp;160;350;0.004340;0.004340
exp;160;355;0.004340;0.004340
exp;160;360;0.004340;0.004340
exp;160;365;0.004340;0.004340
exp;160;370;0.004340;0.004340
exp;160;375;0.004340;0.004340
exp;160;380;0.004340;0.004340
exp;160;385;0.004340;0.004340
exp;160;390;0.004340;0.004340
exp;160;395;0.004340;0.004340
exp;160;400;0.004340;0.004340
exp;165;5;0.051290;0.011600
exp;165;10;0.046290;0.010800
exp;165;15;0.040790;0.009920
exp;165;20;0.036790;0.009280
exp;165;25;0.033290;0.008720
exp;165;30;0.032540;0.008600
exp;165;35;0.031540;0.008440
exp;165;40;0.029790;0.008160
exp;165;45;0.027790;0.007840
exp;165;50;0.025290;0.007440
exp;165;55;0.022540;0.007000
exp;165;60;0.021040;0.006760
exp;165;65;0.019790;0.006560
exp;165;70;0.019040;0.006440
exp;165;75;0.018040;0.006280
exp;165;80;0.017040;0.006120
exp;165;85;0.016040;0.005960
exp;165;90;0.014290;0.005680
exp;165;95;0.013540;0.005560
exp;165;100;0.012790;0.005440
exp;165;105;0.012290;0.005360
exp;165;110;0.011540;0.005240
exp;165;115;0.009790;0.004960
exp;165;120;0.009540;0.004920
exp;165;125;0.009290;0.004880
exp;165;130;0.008290;0.004720
exp;165;135;0.008040;0.004680
exp;165;140;0.008040;0.004680
exp;165;145;0.007040;0.004520
exp;165;150;0.006290;0.004400
exp;165;155;0.005540;0.004280
exp;165;160;0.005290;0.004240
exp;165;165;0.005040;0.004200
exp;165;170;0.005040;0.004200
exp;165;175;0.005040;0.004200
exp;165;180;0.005040;0.004200
exp;165;185;0.005040;0.004200
exp;165;190;0.004790;0.004160
exp;165;195;0.004790;0.004160
exp;165;200;0.004540;0.004120
exp;165;205;0.004540;0.004120
exp;165;210;0.004540;0.004120
exp;165;215;0.004290;0.004080
exp;165;220;0.004290;0.004080
exp;165;225;0.004290;0.004080
exp;165;230;0.004290;0.004080
exp;165;235;0.004290;0.004080
exp;165;240;0.004290;0.004080
exp;165;245;0.004040;0.004040
exp;165;250;0.004040;0.004040
exp;165;255;0.004040;0.004040
exp;165;260;0.004040;0.004040
exp;165;265;0.004040;0.004040
exp;165;270;0.004040;0.004040
exp;165;275;0.004040;0.004040
exp;165;280;0.004040;0.004040
exp;165;285;0.004040;0.004040
exp;165;290;0.004040;0.004040
exp;165;295;0.004040;0.004040
exp;165;300;0.004040;0.004040
exp;165;305;0.004040;0.004040
exp;165;310;0.004040;0.004040
exp;165;315;0.004040;0.004040
exp;165;320;0.004040;0.004040
exp;165;325;0.004040;0.004040
exp;165;330;0.004040;0.004040
exp;165;335;0.004040;0.004040
exp;165;340;0.004040;0.004040
exp;165;345;0.004040;0.004040
exp;165;350;0.004040;0.004040
exp;165;355;0.004040;0.004040
exp;165;360;0.004040;0.004040
exp;165;365;0.004040;0.004040
exp;165;370;0.004040;0.004040
exp;165;375;0.004040;0.004040
exp;165;380;0.004040;0.004040
exp;165;385;0.004040;0.004040
exp;165;390;0.004040;0.004040
exp;165;395;0.004040;0.004040
exp;165;400;0.004040;0.004040
exp;170;5;0.046030;0.010540
exp;170;10;0.040530;0.009660
exp;170;15;0.036530;0.009020
exp;170;20;0.033030;0.008460
exp;170;25;0.032280;0.008340
exp;170;30;0.031280;0.008180
exp;170;35;0.029530;0.007900
exp;170;40;0.027530;0.007580
exp;170;45;0.025030;0.007180
exp;170;50;0.022280;0.006740
exp;170;55;0.020780;0.006500
exp;170;60;0.019530;0.006300
exp;170;65;0.018780;0.006180
exp;170;70;0.017780;0.006020
exp;170;75;0.016780;0.005860
exp;170;80;0.015780;0.005700
exp;170;85;0.014030;0.005420
exp;170;90;0.013280;0.005300
exp;170;95;0.012530;0.005180
exp;170;100;0.012030;0.005100
exp;170;105;0.011280;0.004980
exp;170;110;0.009530;0.004700
exp;170;115;0.009280;0.004660
exp;170;120;0.009030;0.004620
exp;170;125;0.008030;0.004460
exp;170;130;0.007780;0.004420
exp;170;135;0.007780;0.004420
exp;170;140;0.006780;0.004260
exp;170;145;0.006030;0.004140
exp;170;150;0.005280;0.004020
exp;170;155;0.005030;0.003980
exp;170;160;0.004780;0.003940
exp;170;165;0.004780;0.003940
exp;170;170;0.004780;0.003940
exp;170;175;0.004780;0.003940
exp;170;180;0.004780;0.003940
exp;170;185;0.004530;0.003900
exp;170;190;0.004530;0.003900
exp;170;195;0.004280;0.003860
exp;170;200;0.004280;0.003860
exp;170;205;0.004280;0.003860
exp;170;210;0.004030;0.003820
exp;170;215;0.004030;0.003820
exp;170;220;0.004030;0.003820
exp;170;225;0.004030;0.003820
exp;170;230;0.004030;0.003820
exp;170;235;0.004030;0.003820
exp;170;240;0.003780;0.003780
exp;170;245;0.003780;0.003780
exp;170;250;0.003780;0.003780
exp;170;255;0.003780;0.003780
exp;170;260;0.003780;0.003780
exp;170;265;0.003780;0.003780
exp;170;270;0.003780;0.003780
exp;170;275;0.003780;0.003780
exp;170;280;0.003780;0.003780
exp;170;285;0.003780;0.003780
exp;170;290;0.003780;0.003780
exp;170;295;0.003780;0.003780
exp;170;300;0.003780;0.003780
exp;170;305;0.003780;0.003780
exp;170;310;0.003780;0.003780
exp;170;315;0.003780;0.003780
exp;170;320;0.003780;0.003780
exp;170;325;0.003780;0.003780
exp;170;330;0.003780;0.003780
exp;170;335;0.003780;0.003780
exp;170;340;0.003780;0.003780
exp;170;345;0.003780;0.003780
exp;170;350;0.003780;0.003780
exp;170;355;0.003780;0.003780
exp;170;360;0.003780;0.003780
exp;170;365;0.003780;0.003780
exp;170;370;0.003780;0.003780
exp;170;375;0.003780;0.003780
exp;170;380;0.003780;0.003780
exp;170;385;0.003780;0.003780
exp;170;390;0.003780;0.003780
exp;170;395;0.003780;0.003780
exp;170;400;0.003780;0.003780
exp;175;5;0.040130;0.009260
exp;175;10;0.036130;0.008620
exp;175;15;0.032630;0.008060
exp;175;20;0.031880;0.007940
exp;175;25;0.030880;0.007780
exp;175;30;0.029130;0.007500
exp;175;35;0.027130;0.007180
exp;175;40;0.024630;0.006780
exp;175;45;0.021880;0.006340
exp;175;50;0.020380;0.006100
exp;175;55;0.019130;0.005900
exp;175;60;0.018380;0.005780
exp;175;65;0.017380;0.005620
exp;175;70;0.016380;0.005460
exp;175;75;0.015380;0.005300
exp;175;80;0.013630;0.005020
exp;175;85;0.012880;0.004900
exp;175;90;0.012130;0.004780
exp;175;95;0.011630;0.004700
exp;175;100;0.010880;0.004580
exp;175;105;0.009130;0.004300
exp;175;110;0.008880;0.004260
exp;175;115;0.008630;0.004220
exp;175;120;0.007630;0.004060
exp;175;125;0.007380;0.004020
exp;175;130;0.007380;0.004020
exp;175;135;0.006380;0.003860
exp;175;140;0.005630;0.003740
exp;175;145;0.004880;0.003620
exp;175;150;0.004630;0.003580
exp;175;155;0.004380;0.003540
exp;175;160;0.004380;0.003540
exp;175;165;0.004380;0.003540
exp;175;170;0.004380;0.003540
exp;175;175;0.004380;0.003540
exp;175;180;0.004130;0.003500
exp;175;185;0.004130;0.003500
exp;175;190;0.003880;0.003460
exp;175;195;0.003880;0.003460
exp;175;200;0.003880;0.003460
exp;175;205;0.003630;0.003420
exp;175;210;0.003630;0.003420
exp;175;215;0.003630;0.003420
exp;175;220;0.003630;0.003420
exp;175;225;0.003630;0.003420
exp;175;230;0.003630;0.003420
exp;175;235;0.003380;0.003380
exp;175;240;0.003380;0.003380
exp;175;245;0.003380;0.003380
exp;175;250;0.003380;0.003380
exp;175;255;0.003380;0.003380
exp;175;260;0.003380;0.003380
exp;175;265;0.003380;0.003380
exp;175;270;0.003380;0.003380
exp;175;275;0.003380;0.003380
exp;175;280;0.003380;0.003380
exp;175;285;0.003380;0.003380
exp;175;290;0.003380;0.003380
exp;175;295;0.003380;0.003380
exp;175;300;0.003380;0.003380
exp;175;305;0.003380;0.003380
exp;175;310;0.003380;0.003380
exp;175;315;0.003380;0.003380
exp;175;320;0.003380;0.003380
exp;175;325;0.003380;0.003380
exp;175;330;0.003380;0.003380
exp;175;335;0.003380;0.003380
exp;175;340;0.003380;0.003380
exp;175;345;0.003380;0.003380
exp;175;350;0.003380;0.003380
exp;175;355;0.003380;0.003380
exp;175;360;0.003380;0.003380
exp;175;365;0.003380;0.003380
exp;175;370;0.003380;0.003380
exp;175;375;0.003380;0.003380
exp;175;380;0.003380;0.003380
exp;175;385;0.003380;0.003380
exp;175;390;0.003380;0.003380
exp;175;395;0.003380;0.003380
exp;175;400;0.003380;0.003380
exp;180;5;0.035690;0.008180
exp;180;10;0.032190;0.007620
exp;180;15;0.031440;0.007500
exp;180;20;0.030440;0.007340
exp;180;25;0.028690;0.007060
exp;180;30;0.026690;0.006740
exp;180;35;0.024190;0.006340
exp;180;40;0.021440;0.005900
exp;180;45;0.019940;0.005660
exp;180;50;0.018690;0.005460
exp;180;55;0.017940;0.005340
exp;180;60;0.016940;0.005180
exp;180;65;0.015940;0.005020
exp;180;70;0.014940;0.004860
exp;180;75;0.013190;0.004580
exp;180;80;0.012440;0.004460
exp;180;85;0.011690;0.004340
exp;180;90;0.011190;0.004260
exp;180;95;0.010440;0.004140
exp;180;100;0.008690;0.003860
exp;180;105;0.008440;0.003820
exp;180;110;0.008190;0.003780
exp;180;115;0.007190;0.003620
exp;180;120;0.006940;0.003580
exp;180;125;0.006940;0.003580
exp;180;130;0.005940;0.003420
exp;180;135;0.005190;0.003300
exp;180;140;0.004440;0.003180
exp;180;145;0.004190;0.003140
exp;180;150;0.003940;0.003100
exp;180;155;0.003940;0.003100
exp;180;160;0.003940;0.003100
exp;180;165;0.003940;0.003100
exp;180;170;0.003940;0.003100
exp;180;175;0.003690;0.003060
exp;180;180;0.003690;0.003060
exp;180;185;0.003440;0.003020
exp;180;190;0.003440;0.003020
exp;180;195;0.003440;0.003020
exp;180;200;0.003190;0.002980
exp;180;205;0.003190;0.002980
exp;180;210;0.003190;0.002980
exp;180;215;0.003190;0.002980
exp;180;220;0.003190;0.002980
exp;180;225;0.003190;0.002980
exp;180;230;0.002940;0.002940
exp;180;235;0.002940;0.002940
exp;180;240;0.002940;0.002940
exp;180;245;0.002940;0.002940
exp;180;250;0.002940;0.002940
exp;180;255;0.002940;0.002940
exp;180;260;0.002940;0.002940
exp;180;265;0.002940;0.002940
exp;180;270;0.002940;0.002940
exp;180;275;0.002940;0.002940
exp;180;280;0.002940;0.002940
exp;180;285;0.002940;0.002940
exp;180;290;0.002940;0.002940
exp;180;295;0.002940;0.002940
exp;180;300;0.002940;0.002940
exp;180;305;0.002940;0.002940
exp;180;310;0.002940;0.002940
exp;180;315;0.002940;0.002940
exp;180;320;0.002940;0.002940
exp;180;325;0.002940;0.002940
exp;180;330;0.002940;0.002940
exp;180;335;0.002940;0.002940
exp;180;340;0.002940;0.002940
exp;180;345;0.002940;0.002940
exp;180;350;0.002940;0.002940
exp;180;355;0.002940;0.002940
exp;180;360;0.002940;0.002940
exp;180;365;0.002940;0.002940
exp;180;370;0.002940;0.002940
exp;180;375;0.002940;0.002940
exp;180;380;0.002940;0.002940
exp;180;385;0.002940;0.002940
exp;180;390;0.002940;0.002940
exp;180;395;0.002940;0.002940
exp;180;400;0.002940;0.002940
exp;185;5;0.031870;0.007300
exp;185;10;0.031120;0.007180
exp;185;15;0.030120;0.007020
exp;185;20;0.028370;0.006740
exp;185;25;0.026370;0.006420
exp;185;30;0.023870;0.006020
exp;185;35;0.021120;0.005580
exp;185;40;0.019620;0.005340
exp;185;45;0.018370;0.005140
exp;185;50;0.017620;0.005020
exp;185;55;0.016620;0.004860
exp;185;60;0.015620;0.004700
exp;185;65;0.014620;0.004540
exp;185;70;0.012870;0.004260
exp;185;75;0.012120;0.004140
exp;185;80;0.011370;0.004020
exp;185;85;0.010870;0.003940
exp;185;90;0.010120;0.003820
exp;185;95;0.008370;0.003540
exp;185;100;0.008120;0.003500
exp;185;105;0.007870;0.003460
exp;185;110;0.006870;0.003300
exp;185;115;0.006620;0.003260
exp;185;120;0.006620;0.003260
exp;185;125;0.005620;0.003100
exp;185;130;0.004870;0.002980
exp;185;135;0.004120;0.002860
exp;185;140;0.003870;0.002820
exp;185;145;0.003620;0.002780
exp;185;150;0.003620;0.002780
exp;185;155;0.003620;0.002780
exp;185;160;0.003620;0.002780
exp;185;165;0.003620;0.002780
exp;185;170;0.003370;0.002740
exp;185;175;0.003370;0.002740
exp;185;180;0.003120;0.002700
exp;185;185;0.003120;0.002700
exp;185;190;0.003120;0.002700
exp;185;195;0.002870;0.002660
exp;185;200;0.002870;0.002660
exp;185;205;0.002870;0.002660
exp;185;210;0.002870;0.002660
exp;185;215;0.002870;0.002660
exp;185;220;0.002870;0.002660
exp;185;225;0.002620;0.002620
exp;185;230;0.002620;0.002620
exp;185;235;0.002620;0.002620
exp;185;240;0.002620;0.002620
exp;185;245;0.002620;0.002620
exp;185;250;0.002620;0.002620
exp;185;255;0.002620;0.002620
exp;185;260;0.002620;0.002620
exp;185;265;0.002620;0.002620
exp;185;270;0.002620;0.002620
exp;185;275;0.002620;0.002620
exp;185;280;0.002620;0.002620
exp;185;285;0.002620;0.002620
exp;185;290;0.002620;0.002620
exp;185;295;0.002620;0.002620
exp;185;300;0.002620;0.002620
exp;185;305;0.002620;0.002620
exp;185;310;0.002620;0.002620
exp;185;315;0.002620;0.002620
exp;185;320;0.002620;0.002620
exp;185;325;0.002620;0.002620
exp;185;330;0.002620;0.002620
exp;185;335;0.002620;0.002620
exp;185;340;0.002620;0.002620
exp;185;345;0.002620;0.002620
exp;185;350;0.002620;0.002620
exp;185;355;0.002620;0.002620
exp;185;360;0.002620;0.002620
exp;185;365;0.002620;0.002620
exp;185;370;0.002620;0.002620
exp;185;375;0.002620;0.002620
exp;185;380;0.002620;0.002620
exp;185;385;0.002620;0.002620
exp;185;390;0.002620;0.002620
exp;185;395;0.002620;0.002620
exp;185;400;0.002620;0.002620
exp;190;5;0.030840;0.006900
exp;190;10;0.029840;0.006740
exp;190;15;0.028090;0.006460
exp;190;20;0.026090;0.006140
exp;190;25;0.023590;0.005740
exp;190;30;0.020840;0.005300
exp;190;35;0.019340;0.005060
exp;190;40;0.018090;0.004860
exp;190;45;0.017340;0.004740
exp;190;50;0.016340;0.004580
exp;190;55;0.015340;0.004420
exp;190;60;0.014340;0.004260
exp;190;65;0.012590;0.003980
exp;190;70;0.011840;0.003860
exp;190;75;0.011090;0.003740
exp;190;80;0.010590;0.003660
exp;190;85;0.009840;0.003540
exp;190;90;0.008090;0.003260
exp;190;95;0.007840;0.003220
exp;190;100;0.007590;0.003180
exp;190;105;0.006590;0.003020
exp;190;110;0.006340;0.002980
exp;190;115;0.006340;0.002980
exp;190;120;0.005340;0.002820
exp;190;125;0.004590;0.002700
exp;190;130;0.003840;0.002580
exp;190;135;0.003590;0.002540
exp;190;140;0.003340;0.002500
exp;190;145;0.003340;0.002500
exp;190;150;0.003340;0.002500
exp;190;155;0.003340;0.002500
exp;190;160;0.003340;0.002500
exp;190;165;0.003090;0.002460
exp;190;170;0.003090;0.002460
exp;190;175;0.002840;0.002420
exp;190;180;0.002840;0.002420
exp;190;185;0.002840;0.002420
exp;190;190;0.002590;0.002380
exp;190;195;0.002590;0.002380
exp;190;200;0.002590;0.002380
exp;190;205;0.002590;0.002380
exp;190;210;0.002590;0.002380
exp;190;215;0.002590;0.002380
exp;190;220;0.002340;0.002340
exp;190;225;0.002340;0.002340
exp;190;230;0.002340;0.002340
exp;190;235;0.002340;0.002340
exp;190;240;0.002340;0.002340
exp;190;245;0.002340;0.002340
exp;190;250;0.002340;0.002340
exp;190;255;0.002340;0.002340
exp;190;260;0.002340;0.002340
exp;190;265;0.002340;0.002340
exp;190;270;0.002340;0.002340
exp;190;275;0.002340;0.002340
exp;190;280;0.002340;0.002340
exp;190;285;0.002340;0.002340
exp;190;290;0.002340;0.002340
exp;190;295;0.002340;0.002340
exp;190;300;0.002340;0.002340
exp;190;305;0.002340;0.002340
exp;190;310;0.002340;0.002340
exp;190;315;0.002340;0.002340
exp;190;320;0.002340;0.002340
exp;190;325;0.002340;0.002340
exp;190;330;0.002340;0.002340
exp;190;335;0.002340;0.002340
exp;190;340;0.002340;0.002340
exp;190;345;0.002340;0.002340
exp;190;350;0.002340;0.002340
exp;190;355;0.002340;0.002340
exp;190;360;0.002340;0.002340
exp;190;365;0.002340;0.002340
exp;190;370;0.002340;0.002340
exp;190;375;0.002340;0.002340
exp;190;380;0.002340;0.002340
exp;190;385;0.002340;0.002340
exp;190;390;0.002340;0.002340
exp;190;395;0.002340;0.002340
exp;190;400;0.002340;0.002340
exp;195;5;0.029780;0.006680
exp;195;10;0.028030;0.006400
exp;195;15;0.026030;0.006080
exp;195;20;0.023530;0.005680
exp;195;25;0.020780;0.005240
exp;195;30;0.019280;0.005000
exp;195;35;0.018030;0.004800
exp;195;40;0.017280;0.004680
exp;195;45;0.016280;0.004520
exp;195;50;0.015280;0.004360
exp;195;55;0.014280;0.004200
exp;195;60;0.012530;0.003920
exp;195;65;0.011780;0.003800
exp;195;70;0.011030;0.003680
exp;195;75;0.010530;0.003600
exp;195;80;0.009780;0.003480
exp;195;85;0.008030;0.003200
exp;195;90;0.007780;0.003160
exp;195;95;0.007530;0.003120
exp;195;100;0.006530;0.002960
exp;195;105;0.006280;0.002920
exp;195;110;0.006280;0.002920
exp;195;115;0.005280;0.002760
exp;195;120;0.004530;0.002640
exp;195;125;0.003780;0.002520
exp;195;130;0.003530;0.002480
exp;195;135;0.003280;0.002440
exp;195;140;0.003280;0.002440
exp;195;145;0.003280;0.002440
exp;195;150;0.003280;0.002440
exp;195;155;0.003280;0.002440
exp;195;160;0.003030;0.002400
exp;195;165;0.003030;0.002400
exp;195;170;0.002780;0.002360
exp;195;175;0.002780;0.002360
exp;195;180;0.002780;0.002360
exp;195;185;0.002530;0.002320
exp;195;190;0.002530;0.002320
exp;195;195;0.002530;0.002320
exp;195;200;0.002530;0.002320
exp;195;205;0.002530;0.002320
exp;195;210;0.002530;0.002320
exp;195;215;0.002280;0.002280
exp;195;220;0.002280;0.002280
exp;195;225;0.002280;0.002280
exp;195;230;0.002280;0.002280
exp;195;235;0.002280;0.002280
exp;195;240;0.002280;0.002280
exp;195;245;0.002280;0.002280
exp;195;250;0.002280;0.002280
exp;195;255;0.002280;0.002280
exp;195;260;0.002280;0.002280
exp;195;265;0.002280;0.002280
exp;195;270;0.002280;0.002280
exp;195;275;0.002280;0.002280
exp;195;280;0.002280;0.002280
exp;195;285;0.002280;0.002280
exp;195;290;0.002280;0.002280
exp;195;295;0.002280;0.002280
exp;195;300;0.002280;0.002280
exp;195;305;0.002280;0.002280
exp;195;310;0.002280;0.002280
exp;195;315;0.002280;0.002280
exp;195;320;0.002280;0.002280
exp;195;325;0.002280;0.002280
exp;195;330;0.002280;0.002280
exp;195;335;0.002280;0.002280
exp;195;340;0.002280;0.002280
exp;195;345;0.002280;0.002280
exp;195;350;0.002280;0.002280
exp;195;355;0.002280;0.002280
exp;195;360;0.002280;0.002280
exp;195;365;0.002280;0.002280
exp;195;370;0.002280;0.002280
exp;195;375;0.002280;0.002280
exp;195;380;0.002280;0.002280
exp;195;385;0.002280;0.002280
exp;195;390;0.002280;0.002280
exp;195;395;0.002280;0.002280
exp;195;400;0.002280;0.002280
exp;200;5;0.027950;0.006320
exp;200;10;0.025950;0.006000
exp;200;15;0.023450;0.005600
exp;200;20;0.020700;0.005160
exp;200;25;0.019200;0.004920
exp;200;30;0.017950;0.004720
exp;200;35;0.017200;0.004600
exp;200;40;0.016200;0.004440
exp;200;45;0.015200;0.004280
exp;200;50;0.014200;0.004120
exp;200;55;0.012450;0.003840
exp;200;60;0.011700;0.003720
exp;200;65;0.010950;0.003600
